Unnamed: 0,id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
3274,704d8227-a406-429b-8a8b-2a3bb7287540,Ragie.ai,"AI data ingestion, index, and retrieval platform",ragie.ai,"San Francisco, CA","[' saga vc', ' chapter one', 'craft ventures', ' valor']",,,,,,False,297204555
3275,42882fb4-f934-4d02-bad0-acd06f5fef17,raicoon,Provider of autonomous solar operations,raicoon.com,"Vienna, Austria","['PUSH VC', 'Voltares', 'private family office']",14.0,-56.25,Seed,4000000.0,"['Ralf Tschanun (CEO): https://linkedin.com/in/ralf-tschanun-16551811a', 'Michael Edelbacher (CEO): https://linkedin.com/in/michael-edelbacher-82b34bb3', 'Audrey Peñaranda (Chief Executive Officer - raicoon Philippines): https://linkedin.com/in/audrey-pe%C3%B1aranda-69456023']",True,284776331
3276,e768597d-76d8-45c2-9c77-4bfb84b0b304,raiku packaging,100% compostable packaging solutions developer,https://www.raiku.com/,"Tallinn, Estonia",[],,,,,,False,Not in Affinity
3277,83e637c9-546c-4a54-b4b2-89fc9ff93716,RailVision Analytics,Train efficiency platform lowering fuel consumption and emissions,railvision.ca,"Montreal, Canada","['Trucks Venture Capital', 'Measured Ventures', 'Incite.org', 'MUUS Climate Partners', 'Blackhorn Ventures', 'Active Impact Investments', 'Neil Murdoch']",20.0,-16.67,Seed,4000000.0,"Dev Jain (Lead Innovator, Founder): https://linkedin.com/in/dev-jain-545b0011a",True,263756234
3278,c72669f7-162b-4e7e-8e13-0aae3e00e1dc,Rainbow Energy,Aerial wildfire containment technology provider,rainbowenergy.com,"Alameda, CA",U.S. Small Business Administration.,24.0,0.0,PPP Loan,350000.0,,True,220591398
3279,98951a4d-f223-4f94-bff8-1ae4160d3c47,Raincoat,Developing climate insurance solutions,teamraincoat.com,"San Juan, Puerto Rico","['305 Ventures', 'Divergent Capital', 'Banco Popular', 'Startup School', 'TwoSigma Ventures', 'Mundi Ventures', 'Consorcio', 'EleFund', 'Anthemis', 'SB Opportunity Fund']",25.0,,Seed,6500000.0,,True,297072942
3280,b499d559-1bde-49c7-9afa-89de10701eab,Rainmaker Entertainment,Cloud-seeding technology,rainmaker.com,"El Segundo, CA",,,,,,,False,1741374
3281,fa614f6b-9130-491f-a09f-f3432bae348a,Raise Green,Crowdfunding marketplace for climate solutions,raisegreen.com,"Somerville, Massachusetts","[' sky ventures group', 'connecticut innovations']",23.0,-42.5,Other,75000.0,"['Jackie Logan (CoFounder and Chief Investment Officer): https://linkedin.com/in/jacquelineevelogan', 'Matthew Moroney (Chief Operating Officer  and Cofounder): https://linkedin.com/in/msmoroney']",True,156980665
3282,c7b1d560-606e-40cd-b49f-cbf6d7a647a3,Range Energy,Producer of electric powered commercial trailers,range.energy,"Mountain View, California","['R7', 'Yamaha Motor Ventures', 'Phillip Sarofim’s Trousdale Ventures', 'UP.Partners', 'UP Partners']",39.0,2.63,Seed,23500000.0,Ali Javidan (Founder / CEO): https://linkedin.com/in/alijavidan,True,288867812
3283,38248180-474e-410d-a39f-f0d398195305,RangeForce,Cyber defense upskilling solutions provider,rangeforce.com,"Norfolk, Virginia","['Energy Impact Partners', 'Paladin Capital Group', 'Cisco Investments', 'Lanx Capital', 'KPN Ventures', 'Trind', 'Lapa Capital Partners']",65.0,-12.16,Series B,20000000.0,"['Taavi Must (CEO): https://linkedin.com/in/taavimust', 'Brett Jackson (Chief Executive Officer): https://linkedin.com/in/brett-jackson-90320a10', 'Lucifer Morningstar (Chief Executive Officer): https://linkedin.com/in/lucifer-morningstar-ab51701b9']",True,1797999
3284,553ae60b-d98c-4f00-9d9c-bedd34f02de8,rapid liquid print,3D liquid printer,,"Cambridge, MA","['hzg group', ' massmutual', ' bmw i ventures']",,,,,,False,Not in Affinity
3285,ca36016a-6aea-4d8e-b0e1-8bbe0c268123,RapidDeploy,Emergency dispatch and analytics platform,rapiddeploy.com,"Austin, TX",['morpheus ventures'],,,,,,False,138206308
3286,92567f28-62ce-41d5-8fb0-e584e395d14f,RapidSOS,Emergency technology,rapidsos.com,New York,['energy impact partners'],,,,,,False,1639325
3287,f7bff175-b2ca-4cd6-86c2-355220a590bf,Raptee Energy,Electric motorcycle manufacturer,rapteeenergy.com,"Chennai, India",['bluehill capital'],,,,,,False,262914811
3288,0f7d095b-a5c3-4c6e-93c4-075d0fdbcc4d,Raptor Maps,Software that monitors the performance and efficiency of solar farms,raptormaps.com,"Somerville, Massachusetts","['Buoyant Ventures', 'Y Combinator', 'DNV', 'Congruent Ventures', 'Blue Bear Capital', 'Data Point Capital', 'Microsoft Climate Innovation Fund', 'Powerhouse Ventures', 'U.S. Small Business Administration.', 'Massachusetts Clean Energy Center', 'MacKinnon, Bennett & Co. (MKB)', 'ENGIE New Ventures', 'MKB', 'Maverix Private Equity']",97.0,8.99,Series C,35000000.0,Nikhil Vadhavkar (President and CEO): https://linkedin.com/in/nvadhavkar,True,26088528
3289,6c0103d4-fdaf-41a1-8156-fba729269d35,Rare Earth Global,Supplying carbon-neutral hemp,rareearthglobal.com,"Saffron Walden, U.K.",[],,,,,,False,279106608
3290,6f586e69-3209-441a-9285-48796693640b,RatedPower,Software platform to design and engineer solar plants,ratedpower.com,"Madrid, Spain","['Seaya Ventures', 'US-based investors']",129.0,2.38,Series A,5200000.0,"['Andrea Barber (CEO and Co-founder): https://linkedin.com/in/andrea-barber', 'Miguel Ángel Torrero Rionegro (Co-founder, Chief Operating Officer (COO) and Photovoltaic Expert Engineer): https://linkedin.com/in/miguelangeltorrero', 'Juan Romero González (CTO & Co-founder): https://linkedin.com/in/juan-romero-gonz%C3%A1lez-04063767']",True,136386706
3291,e094a65a-04dd-4750-b7af-138599bea825,raven sr,Fuel cell and renewable transportation fuels development,,"Pinedale, WY",['ascent funds'],,,,,,False,Not in Affinity
3292,5001ef1f-71b6-4989-97b7-925b49000718,raygen,Solar and thermal energy storage business,,"Victoria, Australia",['oil major schlumberger'],,,,,,False,Not in Affinity
3293,e03f96da-9beb-4813-914c-0be575f1379e,Raylo,Consumer goods reuse platform,raylo.com,"London, United Kingdom","['Wayra UK', 'Samir Desai', 'Macquarie Group', 'NatWest Bank', 'Macquarie Bank', 'Channel 4 Ventures', 'Quilam Capital', 'James Meekings', 'Telefónica', 'Techstart Ventures', 'Octopus Ventures']",83.0,16.9,Series A,6200000.0,"['Filip Rybicki (Founder Associate): https://linkedin.com/in/filiprybicki', 'Karl Gilbert (Co-Founder & CEO ): https://linkedin.com/in/karlgilbert1', 'Jinden Badesha (Co-Founder & Chief Product Officer): https://linkedin.com/in/jinden', 'Richard Fulton (Co-Founder & Chief Strategy Officer): https://linkedin.com/in/richard-fulton-08438512a', 'Joanna Moore (Founder Associate): https://linkedin.com/in/joanna-moore-887006106']",True,222050973
3294,ea20f41d-6ba9-4ae0-93c9-c5f27ef024f3,Re-Fresh Global,Textile upcycling company,re-fresh.global,"Berlin, Germany","['earlybird', ' serpentine ventures']",,,,,,False,279217361
3295,ccebc0e6-b98a-46bf-a270-8c5b11b2129c,re-volv,Finance non-profit solar projects,,San Francisco,"[' invest in our future', 'afterglow climate justice fund']",,,,,,False,Not in Affinity
3296,020fdcb1-997b-4ef7-bf3a-96390fe73830,Re:Build Manufacturing,"Domestic industrial manufacturing business combining traditional methods with automation, digitization, and 3D printing",rebuildmanufacturing.com,"Waltham, Massachusetts",General Catalyst,167.0,3.09,Other,120000000.0,"['Michael Foley (Chief Operating Officer, Co-Founder): https://linkedin.com/in/michael-foley-2433484', 'Rod Copes (Executive Chairman of Project Roach): https://linkedin.com/in/rod-copes-892b303b', 'Michael Foley, PhD (Chief Operating Officer, Co-Founder): https://linkedin.com/in/michael-foley-phd-2433484', 'Chris Barman (CEO Project Re:Car): https://linkedin.com/in/christinelbarman']",True,263443554
3297,b123f1b4-ce8f-49b7-81b0-0397dfbce8e1,reactive,Real-time data on grid dynamics,,"Oxford, U.K.",['m&g'],,,,,,False,Not in Affinity
3298,20fb9051-10cb-4497-b96e-114549f10f93,Reactive Technologies,Grid technology company,reactive-technologies.com,"London, United Kingdom","['Accenture Ventures', 'Toshiba', 'Eaton', 'BGF', 'Breakthrough Energy Ventures', 'M&G’s Catalyst']",70.0,12.9,Series D,25000000.0,"['Marc Borrett (Co-Founder / CEO): https://linkedin.com/in/marc-borrett-4173582', 'Volker Beckers, FEI (Non Executive Chairman): https://linkedin.com/in/volker-beckers-fei-3ab65a64', 'Ville Kampman (CEO of Reactive Technologies Finland Oy and group CTO): https://linkedin.com/in/ville-kampman-b562a84']",True,79713626
3299,f1c0d3a2-dd1b-4674-b6d5-7f19964c9349,READY Robotics,Robotic automation software,readyrobotics.no,"Columbus, OH",,,,,,,False,302807121
3300,888f9a5c-5c11-4e50-b77b-e076bdf389c7,Realta Fusion,"Developing compact, modular nuclear fusion reactors",realtafusion.com,"Madison, Wisconsin","['Wisconsin Alumni Research Foundation', 'Avila VC', 'Mayfield', 'TitletownTech', 'GSBackers', 'Khosla Ventures', 'Future Ventures', 'SiteGround']",18.0,50.0,Series A,36000000.0,"['Kieran Furlong (Co-Founder): https://linkedin.com/in/kieranfurlong', 'Cary Forest (Co-Founder, CSO and acting CTO): https://linkedin.com/in/cary-forest-969113a', 'Ben Lindley (Technical Advisor & Co-founder): https://linkedin.com/in/ben-lindley-75b99a174', 'Oliver Schmitz (Co-Founder): https://linkedin.com/in/oliver-schmitz-2494a921a']",True,287561874
3301,9396640a-7514-4122-8a43-d2b71d16af0a,Realtime Robotics,Creator of responsive motion planning for industrial robots and autonomous vehicles,rtr.ai,"Boston, Massachusetts","['SAIC Capital Management', 'SPARX Asset Management', 'Shinhan GIB', 'Kyobo Life Insurance', 'Heroic Ventures', 'Toyota AI Ventures', 'Scrum Ventures', 'SIP Global Partners', 'HAHN Automation', 'Soundproof Ventures', 'Omron Ventures', 'Duke Angels', 'Mitsubishi Electric Corporation']",58.0,-6.45,Series B,,"['Peter Howard (President and CEO): https://linkedin.com/in/pmhoward', 'Daniel Sorin (Founder and Chief Architect): https://linkedin.com/in/daniel-sorin-ab056a4', 'Will Floyd-Jones (Co-Founder & Robotics Engineer): https://linkedin.com/in/will-floyd-jones-99219bb2']",True,133414415
3302,4ced1bb2-f109-40ed-ab0a-01a8749e6777,reask.earth,Climate risk modelling software,reask.earth,"Sydney, Australia","['Mastry Ventures', 'Collaborative Fund', 'Hawktail', 'Tencent', 'Macdoch Ventures', 'SV Angel']",20.0,-9.09,Seed,4600000.0,"['Eugene Dubossarsky (Co-Founder): https://linkedin.com/in/eugene-dubossarsky-09208a1', 'Jamie Rodney (Chief Executive Officer): https://linkedin.com/in/jamie-rodney-2b4a2782', 'Nicolas Bruneau (Co-Founder): https://linkedin.com/in/nicolasbruneau', 'Thomas Loridan (CEO and Co-Founder): https://linkedin.com/in/thomasloridan', 'Nick Hassam (Co-Founder and Chief Commercial Officer): https://linkedin.com/in/nickhassam']",True,221296997
3303,a787d4a5-3cba-46b1-bd08-4ef0ce822dea,Rebundle,Creator of plant-based hair extensions,rebundle.co,"St. Louis, MI","[' alberts impact capital', ' big delta capital', ' arch grants', ' precursor ventures', ' m25', ' innocreative capital', 'king river capital', 'evergreen climate innovations', ' marinya capital', ' chicago early', ' rarebreed ventures', ' sku’d ventures', ' closed loop ventures']",,,,,,False,263509022
3304,d8dfd21c-1b80-40b9-97d7-dbab99820c62,recircle,Waste management logistics platform,,"Mumbai, India","[' 3i partners', ' acumen food', 'flipkart ventures']",,,,,,False,Not in Affinity
3305,40138384-34ba-433a-86de-9e5e46b11cb3,Reclaim.ai,Calendar assistant and time management platform,reclaim.ai,"Portland, Oregon","['Character.vc', 'Yummy Ventures', 'Flying Fish', 'Operator Partners', 'Grafana CEO Raj Dutt']",24.0,-11.11,Series A,9500000.0,,True,222260929
3306,39a84ad3-fce0-4848-ba23-3fbddbb28738,recover,Maker of recycled cotton fibers,,Madrid,"[' story3 capital partners', 'goldman sachs']",,,,,,False,Not in Affinity
3307,97d6f37b-1f90-41b1-a692-d16e9ced50f4,Recovo.co,Circular fashion platform,recovo.co,"Sant Adrià de Besòs, Spain",Mango,13.0,-27.78,Debt,,"['Marta Iglesias Molina (Co-founder & COO): https://linkedin.com/in/martaiglesiasmolina', 'Gonzalo Sáenz Escudero (Co-founder & CMO): https://linkedin.com/in/gonzalo-s%C3%A1enz-escudero-917877104', 'Mónica Rodriguez (Co-founder & CEO): https://linkedin.com/in/m%C3%B3nica-rodriguez-6b7a74119']",True,283799837
3308,899227e7-0e0f-4aa5-933e-952c2958a5fd,Recurrent,Used EV platform,recurrentauto.com,"Seattle, Washington","['Vulcan Capital', 'Automotive Ventures', 'PSI Ventures', 'Avesta Ventures', 'Wireframe Ventures', 'Goodyear Ventures', 'Pioneer Square Labs', 'E8 Angels', 'National Science Foundation', 'MAP Investco', 'Circumference Group', 'ArcTern Ventures', 'Enertech Capital', 'Wireframe']",25.0,0.0,Series A,16000000.0,"['Kyle Rippey (Co-Founder / CTO): https://linkedin.com/in/kdrippey', 'Scott Case (Co-founder and CEO): https://linkedin.com/in/scott-case-193139']",True,262974848
3309,53792828-dd00-4037-ad36-0d48311ad7b6,Recurrent Energy,Solar and energy storage developer,recurrentenergy.com,"San Francisco, California",BlackRock,847.0,15.24,,500000000.0,"['Arno Harris (CEO & Board Chair, Founder): https://linkedin.com/in/arno-harris-3184', 'Don Hutchison (Co-founder & Chairman): https://linkedin.com/in/dphutch']",True,1532185
3310,7b11c9b9-af76-4662-bf00-7c64e7e3a15d,Recurve,Virtual power plant platform,recurve.com,"San Francisco, California","['Energy Foundry', 'Calpine Energy Solutions', 'Quantum Innovation Fund', 'Toshiba Energy Systems & Solutions']",52.0,-30.67,Series B,18000000.0,,True,1535460
3311,cb4b34a4-20b3-4d1d-8dfb-f77b939057b9,Recycle Track Systems,Traceability solutions for the waste and recycling industry,rts.com,"New York, New York","['Greenspring Associates', 'U.S. Small Business Administration.', 'Citi Impact Fund', 'Volition Capital', 'Edison Partners', 'Gaingels', 'Cue Ball', 'Partnership for New York City']",135.0,-13.46,Series C,35000000.0,"['Adam Pasquale, LEED AP (Co-Founder | Chief Operating Officer): https://linkedin.com/in/adam-pasquale-leed-ap-b0a3b78', 'Gregory R. Lettieri (Co-founder and Chief Executive Officer): https://linkedin.com/in/gregory-r-lettieri-b822b58', 'Adam P. (Co-Founder & Advisor): https://linkedin.com/in/adam-p-b0a3b78']",True,37580405
3312,1a83fa6a-5948-412e-907e-0bdd5a65a63c,Recycleye,Maker of recycling robots,recycleye.com,"London, United Kingdom","['Playfair Capital', 'Creator Fund', 'eolos GmbH', 'MMC Ventures', 'Atypical Ventures', 'DCVC', 'Promus Ventures', 'Atypical', 'Seaya Andromeda', 'Innovate UK', 'European Union']",38.0,-25.49,Series A,17000000.0,Victor Dewulf (Chief Executive Officer): https://linkedin.com/in/victor-dewulf,True,224646904
3313,15931beb-ca38-40a5-ac47-c2e2c40ad7ba,Recyclops,Recycling startup with curbside pickup,recyclops.com,"Orem, Utah","['Glad', 'Lerer Hippeau']",17.0,-15.0,Seed,3000000.0,"['Abby (Springer) Smith (Financial Co-Founder): https://linkedin.com/in/abbymadisonsmith', 'Ryan Caplin (Co-Founder, Sales and Marketing): https://linkedin.com/in/ryancaplin', 'Ryan Smith (Founder and CEO): https://linkedin.com/in/ryan-smith-93918747']",True,225001615
3314,7279c8c7-6594-460b-b36c-6de792bd0c30,red horticulture,Agricultural lighting for crop yield developer,,"Lyon, France","['european circular bioeconomy fund', ' demeter']",,,,,,False,Not in Affinity
3315,63db05ea-60d5-4faa-99ce-f6d7e1f1e1db,Red Kubes,Software deployment solution,redkubes.com,Netherlands,['capital mills'],,,,,,False,224667769
3316,fda91888-010e-4c3c-91a0-1aee5f4bb120,Red Sea Farms,Agtech startup growing tomatoes in an environment-controlled farm using primarily saltwater,redseafarms.com,Saudi Arabia,,,,,,,False,220927839
3317,011b1e5d-fe98-4fba-af83-50f412398f3a,redalpine,"Invests across many sectors, including energy",,"Zurich, Switzerland",[],,,,,,False,Not in Affinity
3318,367ca24e-7cba-4530-9ef8-e3109deee5a1,Redaptive,Energy efficiency-as-a-service startup,redaptive.com,"San Francisco, California","['Deutsche Bank', 'Linse Capital', 'others', 'Canada Pension Plan Investment Board (CPP Investments)', 'Honeywell', 'CBRE', 'Canada Pension Plan Investment Board']",349.0,-0.57,Other,100000000.0,"['Arvin Vohra (Co CEO): https://linkedin.com/in/arvinvohra', 'Ryan Martineau (Executive Vice President, Co-Founder): https://linkedin.com/in/ryan-martineau-b5761710', 'Ricky Singh (Chief Executive Officer (International Electron)): https://linkedin.com/in/ricky-singh-a431285']",True,283238488
3319,5eb9eb40-2e0b-4954-8062-900f863a0ac4,redex,Renewable Energy Certificates marketplace,,"Singapore, Singapore",['aramco ventures'],,,,,,False,Not in Affinity
3320,09f27907-2fef-49fa-8f82-c51a4816ef42,reduced,Food side streams into ingredients platform,,"Copenhagen, Denmark","[' export and investment fund of denmark (eifo)', ' rockstart', ' einar willumsen', 'novo holdings']",,,,,,False,Not in Affinity
3321,537b7301-1a05-434c-8f81-65c24e940f6c,Reefilla,Mobile charging and energy storage solutions,reefilla.com,"Turin, Italy",['cdp venture capital'],,,,,,False,282914374
3322,3a850ca3-c680-4254-b131-af86862996be,Reel,Renewable energy procurement platform,reel.energy,"Copenhagen, Denmark","['Christian Bach', 'Transition', 'The Footprint Firm', 'UVC Partners', 'Daniel Nathan']",38.0,8.57,Seed,5000000.0,"['Jon Sigvert (Co-founder): https://linkedin.com/in/jonsigvert', 'Christian Randløv Schmidt (Co-founder & CTO): https://linkedin.com/in/christian-randl%C3%B8v-schmidt-992980b0', 'Anders Engtoft Meldgaard (Co-founder and CCO): https://linkedin.com/in/anders-meldgaard-51006028']",True,278350411
3323,d00bf761-eb35-487b-9c55-5f855113db17,ReelData AI,Data and automation provider to farmers,reeldata.ai,"Halifax, Canada","['buoyant ventures', ' the nest family office', ' s2g ventures']",,,,,,False,219855953
3324,35d3c64f-7726-44c4-b16e-719c41968b03,Refactor Capital,To invest in seed-stage hard tech companies,refactor.com,"Burlingame, CA",[],6.0,0.0,Investment Fund,50000000.0,,True,50791359
3325,e02f78eb-75a0-4cfa-9fa4-207ad2e1a475,Refiberd,Textile recycling platform,refiberd.com,"Cupertino, California","['others', 'Better Ventures', 'Fashion for Good', 'True Wealth Ventures', 'the Schmidt Family Foundation']",12.0,-7.69,Seed,3400000.0,"['Tushita Gupta (Co-Founder & CTO): https://linkedin.com/in/tushitagupta', 'Sarika Bajaj (Co-Founder & CEO): https://linkedin.com/in/sarika-bajaj-b38225a0', 'Mingyue (Ida) Wang (Co-Founder & CMO): https://linkedin.com/in/mingyue-ida-wang-88b76a111']",True,279200478
